 url, rank, city, company, country, growth, revenue, industry, yrs_on_list,Year
https://www.inc.com/profile/sevzapstroi,362,Saint-Petersburg,Sevzapstroi,Russian Federation,1253.7463,16705568,Business Products & Services,1,2018
https://www.inc.com/profile/linkgroup,363,Moscow,Linkgroup,Russian Federation,1253.6976,2883633,Retail,1,2018
https://www.inc.com/profile/kamchatenergoservis,364,Petropavlovsk-Kamchatskii,Kamchatenergoservis,Russian Federation,1253.1687,16088662,Construction,1,2018
https://www.inc.com/profile/coop-apotheken,365,Ghent,Coop-Apotheken,Belgium,1252.6415,52583263,Health,1,2018
https://www.inc.com/profile/alpamir,366,Moscow,Alpamir,Russian Federation,1250.5186,3671844,Construction,1,2018
https://www.inc.com/profile/yunit-commerce-lda,367,Lisbon,"Yunit Commerce, LDA",Portugal,1246.7736,5765080,IT Services,1,2018
https://www.inc.com/profile/nuove-tecnologie-srl,368,Rome,Nuove Tecnologie S.R.L.,Italy,1245.2916,5054153,Construction,1,2018
https://www.inc.com/profile/boreal-travel-as,369,Hafrsfjord,Boreal Travel AS,Norway,1244.602,53970562,Logistics & Transportation,1,2018
https://www.inc.com/profile/pgl-esports,370,Bucharest,PGL Esports,Romania,1244.0339,16834011,Consumer Products & Services,1,2018
https://www.inc.com/profile/stroitelnaya-firma-stroiservis,371,P. Inshinskii,Stroitelnaya Firma Stroiservis,Russian Federation,1240.6902,10828446,Government Services,1,2018
https://www.inc.com/profile/wemanity,372,Paris,Wemanity,France,1238.6824,14256968,IT Services,1,2018
https://www.inc.com/profile/kompaniya-atomstroikompleks,373,Yekaterinburg,Kompaniya Atomstroikompleks,Russian Federation,1236.0511,6613533,Construction,1,2018
https://www.inc.com/profile/cosmetiques-developpement,374,Bonneville,Cosmetiques Developpement,France,1233.1105,5202237,Retail,1,2018
https://www.inc.com/profile/orha-muvek-epitoipari,375,Nyiregyhaza,Orha Muvek Epitoipari,Hungary,1231.3592,3637806,Manufacturing,1,2018
https://www.inc.com/profile/tpg-logistika-mednarodna-spedicija-in-transport,376,Koper - Capodistria,T.P.G. LOGISTIKA mednarodna spedicija in transport,Slovenia,1230.2778,30422987,Logistics & Transportation,1,2018
https://www.inc.com/profile/fanplace-it,377,Panciu,Fanplace IT,Romania,1230.2426,4911056,Retail,1,2018
https://www.inc.com/profile/bufete-rosales-sl,378,Madrid,Bufete Rosales SL,Spain,1227.9729,10743646,Business Products & Services,2,2018
https://www.inc.com/profile/ekoprodpak,379,Saint-Petersburg,Ekoprodpak,Russian Federation,1226.6153,3063712,Business Products & Services,1,2018
https://www.inc.com/profile/eskilstuna-omsorg-behandling-aktiebolag,380,Eskilstuna,Eskilstuna Omsorg & Behandling Aktiebolag,Sweden,1224.2976,4840321,Health,1,2018
https://www.inc.com/profile/defiso-media-ab,381,Stockholm,Defiso Media AB,Sweden,1223.7284,3202549,Business Products & Services,1,2018
https://www.inc.com/profile/limited-liability-company-activebusinesscollection,382,Moscow,Limited Liability Company Activebusinesscollection,Russian Federation,1222.5425,15467267,Business Products & Services,1,2018
https://www.inc.com/profile/pesti-epito-es-faipari,383,Budapest,Pesti Epito es Faipari,Hungary,1219.4436,5547482,Construction,1,2018
https://www.inc.com/profile/rpost-srl,384,Milan,Rpost SRL,Italy,1219.1716,3581287,Business Products & Services,1,2018
https://www.inc.com/profile/yamalspetstsentr,385,Noyabrsk,Yamalspetstsentr,Russian Federation,1217.5327,14233503,Energy,1,2018
https://www.inc.com/profile/simbiotica-sl,386,Madrid,Simbiotica SL,Spain,1212.1971,2723032,Media,1,2018
https://www.inc.com/profile/stenavert,387,Kupjak,STENAVERT,Croatia,1207.151,5479616,Construction,2,2018
https://www.inc.com/profile/ory-international-1964-sociedad-limitada,388,Amposta,"ORY International 1964, Sociedad Limitada.",Spain,1199.9513,3099097,Consumer Products & Services,1,2018
https://www.inc.com/profile/gaptec-2011-sl,389,Porqueres,Gaptec 2011 SL,Spain,1198.5031,9670706,Engineering,2,2018
https://www.inc.com/profile/kantox,390,London,Kantox,United Kingdom,1198.2303,4290119,Financial Services,1,2018
https://www.inc.com/profile/dss,391,Moscow,DSS,Russian Federation,1196.6022,12431770,Government Services,1,2018
https://www.inc.com/profile/theano-advisors,392,Paris,Theano Advisors,France,1194.2138,22909138,Business Products & Services,1,2018
https://www.inc.com/profile/rs-development,393,Prague,RS development,Czech Republic,1193.1094,4346063,Construction,1,2018
https://www.inc.com/profile/the-house-of-his-royal-majesty-the-customer,394,Roeselare,The House of His Royal Majesty The Customer,Belgium,1192.7291,16825826,Business Products & Services,1,2018
https://www.inc.com/profile/seieffe-prefabbricati-spa,395,Rome,Seieffe Prefabbricati S.P.A.,Italy,1189.0004,4560200,Business Products & Services,2,2018
https://www.inc.com/profile/shine-bid-services,396,London,Shine Bid Services,United Kingdom,1188.7178,2580709,Business Products & Services,1,2018
https://www.inc.com/profile/prestige-srl,397,Napoli,Prestige S.R.L.,Italy,1188.493,2812922,Security,1,2018
https://www.inc.com/profile/autotransport-nec-impex-srl,398,Iasi,Autotransport NEC Impex SRL,Romania,1183.0175,3748528,Logistics & Transportation,1,2018
https://www.inc.com/profile/bamstroiput,399,Moscow,Bamstroiput,Russian Federation,1181.0455,321812697,Construction,2,2018
https://www.inc.com/profile/mammoet-rus,400,Moscow,Mammoet RUS,Russian Federation,1178.7037,125433926,Construction,1,2018
https://www.inc.com/profile/adamoli-srls-con-socio-unico,401,Goito,Adamoli S.R.L.S. Con Socio Unico,Italy,1177.2861,3752692,Manufacturing,1,2018
https://www.inc.com/profile/quintela-penalva-associados---sociedade-de-mediacao-imobiliaria-lda,402,Lisbon,"Quintela & Penalva Associados - Sociedade De Mediacao Imobiliaria, LDA",Portugal,1177.2676,2988474,Real Estate,1,2018
https://www.inc.com/profile/manash-med,403,Moscow,Manash MED,Russian Federation,1176.156,5515227,Health,1,2018
https://www.inc.com/profile/transspetsstroi,404,P. Demyanka,Transspetsstroi,Russian Federation,1171.6037,3065417,Logistics & Transportation,1,2018
https://www.inc.com/profile/buldumbuldumcom,405,Istanbul,BuldumBuldum.com,Turkey,1171.1864,5250000,Retail,1,2018
https://www.inc.com/profile/viajes-amelia-sl,406,Marbella,Viajes Amelia SL,Spain,1171.1439,2665449,Travel & Hospitality,1,2018
https://www.inc.com/profile/beautycom-uk-limited,407,London,Beautycom UK Limited,United Kingdom,1169.4573,10720630,Retail,1,2018
https://www.inc.com/profile/ural-int,408,Chelyabinsk,Ural-Int,Russian Federation,1168.1922,3582884,Agriculture & Natural Resources,1,2018
https://www.inc.com/profile/tapicerias-alvarez-2005-sl,409,Sabadell,Tapicerias Alvarez 2005 SL,Spain,1167.8318,5413718,Business Products & Services,1,2018
https://www.inc.com/profile/microtrenching-norge-as,410,Tranby,Microtrenching Norge AS,Norway,1167.4556,8201870,Government Services,1,2018
https://www.inc.com/profile/hospital-clinic-balear-sl,411,Palma,Hospital Clinic Balear SL.,Spain,1156.9223,3170310,Health,1,2018
https://www.inc.com/profile/rocketroi,412,BARCELONA,RocketROI,Spain,1154.7311,2186231,Software,1,2018
https://www.inc.com/profile/kc-familjehemsvaard-ab,413,Borlange,Kc Familjehemsvaard AB,Sweden,1152.3777,9885092,Health,1,2018
https://www.inc.com/profile/vokus,414,Skalica,Vokus,Slovakia,1151.0608,2684151,Food & Beverage,1,2018
https://www.inc.com/profile/rimac-automobili,415,Sveta Nedelja,Rimac Automobili,Croatia,1147.3614,6130482,Manufacturing,2,2018
https://www.inc.com/profile/kedr,416,G Samara,Kedr,Russian Federation,1145.7496,4994945,Real Estate,1,2018
https://www.inc.com/profile/officine-meccaniche-samo-srl,417,Cassano Magnago,Officine Meccaniche Samo S.R.L.,Italy,1144.354,5299069,Manufacturing,1,2018
https://www.inc.com/profile/grazhdanremstroi,418,Kirov,Grazhdanremstroi,Russian Federation,1143.6946,6446231,Construction,1,2018
https://www.inc.com/profile/montemartini-srl,419,Casoria,Montemartini S.R.L.,Italy,1132.5517,5670317,Travel & Hospitality,1,2018
https://www.inc.com/profile/teamleader,420,Gent,Teamleader,Belgum,1131.4241,3021262,Software,1,2018
https://www.inc.com/profile/developerskaya-kompaniya-zhelezno,421,Kirov,Developerskaya Kompaniya Zhelezno,Russian Federation,1129.7036,7363207,Engineering,1,2018
https://www.inc.com/profile/orage-as,422,Toensberg,Orage AS,Norway,1129.2564,4423012,Media,1,2018
https://www.inc.com/profile/prefabbricati-industriali-stai-srl,423,Acquanegra sul Chiese,Prefabbricati Industriali Stai S.R.L.,Italy,1127.3039,12399378,Construction,1,2018
https://www.inc.com/profile/vivafruit-srl,424,Milan,Vivafruit S.R.L.,Italy,1126.2917,3173091,Retail,1,2018
https://www.inc.com/profile/a2b-express-logistika,425,Zagreb,A2B EXPRESS LOGISTIKA,Croatia,1125.5725,4136111,Business Products & Services,1,2018
https://www.inc.com/profile/mittmedia-kompetens-ab,426,Gavle,Mittmedia Kompetens AB,Sweden,1124.8399,6643311,Human Resources,1,2018
https://www.inc.com/profile/aptoide-sa,427,Evora,"Aptoide, S.A.",Portugal,1124.0851,3567449,Media,1,2018
https://www.inc.com/profile/dal-cin-celinac,428,Celinac,DAL CIN Celinac,Bosnia and Herzegovina,1123.2646,2945670,Real Estate,1,2018
https://www.inc.com/profile/car-cover,429,Santion,Car Cover,Romania,1120.962,2487881,Manufacturing,1,2018
https://www.inc.com/profile/wbg-kommunal,430,Nuernberg,WBG KOMMUNAL,Germany,1120.3573,23401621,Real Estate,2,2018
https://www.inc.com/profile/gemes-srl,431,Lamezia Terme,Gemes S.R.L.,Italy,1114.1088,3018845,Food & Beverage,1,2018
https://www.inc.com/profile/joint-stock-company-scientific-industrial-concern-manufacturing-engineering,432,Moscow,Joint Stock Company Scientific Industrial Concern Manufacturing Engineering,Russian Federation,1111.6312,70677620,Health,1,2018
https://www.inc.com/profile/ipf-digital-as,433,Tallinn,IPF Digital As,Estonia,1111.3399,12239754,Construction,2,2018
https://www.inc.com/profile/piacere-terra-srl,434,Milan,Piacere Terra S.R.L.,Italy,1108.2718,7278122,Retail,1,2018
https://www.inc.com/profile/vasas-futball-club,435,Budapest,VASAS Futball Club,Hungary,1103.5942,3223791,Consumer Products & Services,1,2018
https://www.inc.com/profile/hen---servicos-energeticos-lda,436,Guarda,"Hen - Servicos Energeticos, LDA",Portugal,1102.1216,4529390,Engineering,1,2018
https://www.inc.com/profile/a-way-consulting-ab,437,Goteborg,A-Way Consulting AB,Sweden,1100.9468,3887897,Engineering,1,2018
https://www.inc.com/profile/finantia-uk-limited,438,London,Finantia Uk Limited,United Kingdom,1093.6547,9806470,Financial Services,1,2018
https://www.inc.com/profile/romedex-international,439,Bucharest,Romedex International,Romania,1093.1623,5891549,Health,1,2018
https://www.inc.com/profile/semasio,440,Hamburg,Semasio,Germany,1089.6154,3093000,Advertising & Marketing,1,2018
https://www.inc.com/profile/vazovski-mashinostroitelni-zavodi-ead,441,Sopot,Vazovski Mashinostroitelni Zavodi EAD,Bulgaria,1088.5573,259692472,Government Services,1,2018
https://www.inc.com/profile/nettrafikk-as,442,Oslo,Nettrafikk AS,Norway,1083.3117,3858318,IT Services,1,2018
https://www.inc.com/profile/rutranslogistic,443,Moscow,Rutranslogistic,Russian Federation,1080.685,8758971,Logistics & Transportation,2,2018
https://www.inc.com/profile/the-serious-sweet-company-limited,444,Harrogate,The Serious Sweet Company Limited,United Kingdom,1079.4165,4101633,Food & Beverage,1,2018
https://www.inc.com/profile/magna-seating,445,Odzaci,Magna Seating,Serbia,1076.2429,57289089,Manufacturing,1,2018
https://www.inc.com/profile/macfarlane-media-limited,446,LONDON,Macfarlane Media Limited,United Kingdom,1072.4244,22532812,Advertising & Marketing,1,2018
https://www.inc.com/profile/harrow-estates-plc,447,Deeside,Harrow Estates PLC,United Kingdom,1071.4924,32943666,Construction,1,2018
https://www.inc.com/profile/seistag-innovacion-sl,448,Ames,Seistag Innovacion SL.,Spain,1069.4182,3762299,Engineering,1,2018
https://www.inc.com/profile/ws-retail,449,Hove,WS Retail,United Kingdom,1069.0436,69746707,Retail,1,2018
https://www.inc.com/profile/plusab-medical-solutions-ab,450,Vasteraas,Plusab Medical Solutions AB,Sweden,1068.5655,2729138,Business Products & Services,1,2018
https://www.inc.com/profile/vasile-building-investment,451,Bucharest,Vasile Building & Investment,Romania,1067.7117,5656851,Construction,2,2018
https://www.inc.com/profile/lovecrafts,452,London,LoveCrafts,United Kingdom,1065.7249,18325114,Retail,1,2018
https://www.inc.com/profile/simpli-services-co-kg,453,Wien,simpli services & Co KG,Austria,1063.9052,17000000,Media,1,2018
https://www.inc.com/profile/alpen-proizvodnja-in-trgovina,454,Kojsko,ALPEN Proizvodnja in trgovina,Slovenia,1063.8934,8681306,Retail,1,2018
https://www.inc.com/profile/tn-logistika-sk-ro-srl,455,Pitesti,TN Logistika Sk-Ro SRL,Romania,1063.3734,4051064,Logistics & Transportation,1,2018
https://www.inc.com/profile/sinergetik,456,Nizhnii Novgorod,Sinergetik,Russian Federation,1063.0941,5142039,Consumer Products & Services,1,2018
https://www.inc.com/profile/content-square,457,Paris,Content Square,France,1062.3679,4239051,IT Services,2,2018
https://www.inc.com/profile/jases-invest,458,Bratislava,Jases Invest,Slovakia,1062.2833,3262262,Retail,1,2018
https://www.inc.com/profile/aloha-eventi-srl,459,Napoli,Aloha Eventi S.R.L.,Italy,1061.5337,3393653,Travel & Hospitality,1,2018
https://www.inc.com/profile/talenter---trabalho-temporario-sa,460,Carnaxide,"Talenter - Trabalho Temporario, S.A.",Portugal,1060.938,30497074,Human Resources,2,2018
https://www.inc.com/profile/random-centro-de-informatica-sa,461,Zaragoza,Random Centro De Informatica SA,Spain,1059.7844,17625429,Retail,1,2018
https://www.inc.com/profile/nota,462,Azov,Nota,Russian Federation,1057.5632,6490399,Manufacturing,1,2018
https://www.inc.com/profile/amber-studio-srl,463,Bucharest,Amber Studio SRL,Romania,1057.4096,6503473,Software,1,2018
https://www.inc.com/profile/gip-elektro,464,Ufa,Gip-Elektro,Russian Federation,1055.6553,5126822,Energy,1,2018
https://www.inc.com/profile/zener-plus-sl,465,Tres Cantos,Zener Plus SL,Spain,1053.0195,67811893,Construction,1,2018
https://www.inc.com/profile/lingua-communication-nordic-ab,466,Nacka,Lingua Communication Nordic AB,Sweden,1052.5935,4188029,Business Products & Services,1,2018
https://www.inc.com/profile/lampopartio-oy,467,Kokkola,Lampopartio Oy,Finland,1049.0443,7526240,Construction,2,2018
https://www.inc.com/profile/grupo-alc-eventos-y-comunicacion-servicios-integrales-sll,468,Murcia,Grupo ALC Eventos Y Comunicacion Servicios Integrales SLL,Spain,1048.9918,3937595,Business Products & Services,2,2018
https://www.inc.com/profile/vinnyi-dom-fotisal,469,S. Tankovoe,Vinnyi DOM Fotisal,Ukraine,1048.6757,19974712,Food & Beverage,1,2018
https://www.inc.com/profile/goldenergy,470,Senigallia,Goldenergy,Italy,1047.8317,29879378,Energy,1,2018
https://www.inc.com/profile/pefocro,471,Sibiu,Pefoc.Ro,Romania,1047.3081,2464326,Retail,1,2018
https://www.inc.com/profile/across-srl,472,Torino,Across Srl,Italy,1042.8157,7992156,Advertising & Marketing,1,2018
https://www.inc.com/profile/soa-technology-offshore-limited,473,Saint-Petersburg,SOA Technology Offshore Limited,Russian Federation,1041.0681,9022756,Government Services,1,2018
https://www.inc.com/profile/viajes-gandia-sl,474,Gandia,Viajes Gandia SL,Spain,1039.0282,4304638,Travel & Hospitality,1,2018
https://www.inc.com/profile/anima-cura,475,Mechelen,Anima Cura,Belgium,1038.093,22335963,Health,2,2018
https://www.inc.com/profile/haninge-bilpark-ab,476,Handen,Haninge Bilpark AB,Sweden,1037.2004,4735780,Retail,1,2018
https://www.inc.com/profile/graphic-resources-sl,477,Malaga,Graphic Resources SL.,Spain,1034.9684,7742913,Retail,1,2018
https://www.inc.com/profile/sulfato-calcico-del-mediterraneo-sl,478,Murcia,Sulfato Calcico Del Mediterraneo SL,Spain,1034.2997,2561918,Agriculture & Natural Resources,1,2018
https://www.inc.com/profile/fb-m-srl,479,Taranto,FB. M. S.R.L.,Italy,1033.7135,3364839,Business Products & Services,1,2018
https://www.inc.com/profile/speed-group-ab,480,Boraas,Speed Group AB,Sweden,1033.5961,3897632,Business Products & Services,1,2018
https://www.inc.com/profile/toatee-just-hype,481,Leicester,Toatee & Just Hype,United Kingdom,1030.5157,23038520,Consumer Products & Services,1,2018
https://www.inc.com/profile/fitofarm-co,482,Vladivostok,Fitofarm CO,Russian Federation,1029.7197,2416527,Health,1,2018
https://www.inc.com/profile/displei,483,Saint-Petersburg,Displei,Russian Federation,1028.8161,4599361,Advertising & Marketing,1,2018
https://www.inc.com/profile/nl-kontinent-sibir,484,Novosibirsk,NL Kontinent Sibir,Russian Federation,1028.585,9166582,Retail,1,2018
https://www.inc.com/profile/stroitelnye-tekhnologii,485,Moscow,Stroitelnye Tekhnologii,Russian Federation,1028.309,8229931,Construction,1,2018
https://www.inc.com/profile/distribuciones-tikiting-sl,486,Oleiros,Distribuciones Tikiting S.L.,Spain,1027.3123,11510997,Logistics & Transportation,1,2018
https://www.inc.com/profile/palmex-cm-srl,487,Galati,Palmex CM SRL,Romania,1027.0845,4311673,Manufacturing,1,2018
https://www.inc.com/profile/movida-srl,488,Spinea,Movida S.R.L.,Italy,1024.293,6792000,Logistics & Transportation,1,2018
https://www.inc.com/profile/sod-i-a,489,Les Mureaux,SOD I A,France,1023.2731,17874162,Business Products & Services,1,2018
https://www.inc.com/profile/norlund-bygg-i-skellefteaa-ab,490,Skelleftehamn,Norlund Bygg i Skellefteaa AB,Sweden,1023.0911,2847328,Construction,1,2018
https://www.inc.com/profile/katekavia---limited-company,491,Moscow,Katekavia - Limited Company,Russian Federation,1022.4805,328076487,Logistics & Transportation,1,2018
https://www.inc.com/profile/au-ble-dor,492,Bruxelles,AU BLE d'or,Belgium,1022.2468,2388691,Food & Beverage,1,2018
https://www.inc.com/profile/diemme-marketing-srl,493,Milan,Diemme Marketing S.R.L.,Italy,1022.0028,2515059,Advertising & Marketing,1,2018
https://www.inc.com/profile/tannico-e-wineplatform-spa-in-breve-tannico-spa-o-wineplatform-spa,494,Milan,Tannico E Wineplatform S.P.A. In Breve Tannico S.P.A. O Wineplatform S.P.A.,Italy,1021.4412,7084604,IT Services,1,2018
https://www.inc.com/profile/stroitelnaya-kompaniya-tiros,495,Moscow,Stroitelnaya Kompaniya Tiros,Russian Federation,1021.1565,5648151,Engineering,1,2018
https://www.inc.com/profile/paritet,496,Ryazan,Paritet,Russian Federation,1015.832,6620555,Construction,1,2018
https://www.inc.com/profile/pagatelia-sl,497,Pozuelo De Alarcon,Pagatelia SL,Spain,1015.5679,33130235,Financial Services,1,2018
https://www.inc.com/profile/stm-service,498,Yekaterinburg,Stm-Service,Russian Federation,1014.3618,248216911,Logistics & Transportation,1,2018
https://www.inc.com/profile/capriccio-group-srl,499,Napoli,Capriccio Group S.R.L.,Italy,1013.9369,4566306,Retail,1,2018
https://www.inc.com/profile/csr-servizi-srl,500,Nichelino,CSR Servizi SRL,Italy,1013.4024,3060053,Environmental Services,1,2018
https://www.inc.com/profile/dolo-trans-olimp-srl,501,Geamana,Dolo Trans Olimp SRL,Romania,1011.5146,35665881,Logistics & Transportation,1,2018
https://www.inc.com/profile/ms-e-commerce-kereskedelmi,502,Budapest,MS E-Commerce Kereskedelmi,Hungary,1011.4813,43613672,Retail,1,2018
https://www.inc.com/profile/vertikal-kozszolgaltato-nonprofit-zartkoruen-mukodo-reszvenytarsasag,503,Polgardi,VERTIKAL Kozszolgaltato Nonprofit Zartkoruen Mukodo Reszvenytarsasag,Hungary,1008.8738,12961792,Environmental Services,1,2018
https://www.inc.com/profile/parus,504,G Perm,Parus,Russian Federation,1006.8795,6729285,Health,1,2018
https://www.inc.com/profile/labirint-m,505,Moscow,Labirint-M,Russian Federation,1006.8239,152363734,Retail,1,2018
https://www.inc.com/profile/blueclinical---investigacao-e-desenvolvimento-em-saude-lda,506,Senhora da Hora,"Blueclinical - Investigacao E Desenvolvimento EM Saude, LDA",Portugal,1006.3007,2992809,Business Products & Services,1,2018
https://www.inc.com/profile/parclick-sl,507,Madrid,Parclick SL.,Spain,1005.4514,2615487,Business Products & Services,1,2018
https://www.inc.com/profile/road-building-altcom-llc-tov,508,Mariupol,Road Building Altcom LLC TOV,Ukraine,1001.3319,434629148,Government Services,1,2018
https://www.inc.com/profile/boom---buitenverlichting,509,Puurs,Boom - Buitenverlichting,Belgium,1001.265,6190651,Manufacturing,1,2018
https://www.inc.com/profile/granel-inzhiniring,510,Balashikha,Granel Inzhiniring,Russian Federation,1000.0996,2983448,Construction,1,2018
https://www.inc.com/profile/tosis-ab,511,Stenkullen,Tosis AB,Sweden,999.4625,5518994,Retail,1,2018
https://www.inc.com/profile/spetsmontazh,512,Lipetsk,Spetsmontazh,Russian Federation,999.1449,4109296,Construction,1,2018
https://www.inc.com/profile/hajoona,513,Heidelberg,hajoona,Germany,998.6111,3955000,Retail,1,2018
https://www.inc.com/profile/transportnye-tekhnologii,514,Novosibirsk,Transportnye Tekhnologii,Russian Federation,996.8217,2906029,Logistics & Transportation,1,2018
https://www.inc.com/profile/cold-cargo-sweden-ab,515,Vastra Frolunda,Cold Cargo Sweden AB,Sweden,996.5118,5500465,Logistics & Transportation,1,2018
https://www.inc.com/profile/paytipper-network-srl,516,Cascina,Paytipper Network SRL,Italy,996.2681,8056551,Financial Services,1,2018
https://www.inc.com/profile/powerjob---construcao-civil-e-naval-lda,517,Paivas,"Powerjob - Construcao Civil E Naval, LDA",Portugal,995.5563,3114064,Logistics & Transportation,1,2018
https://www.inc.com/profile/clece-seguridad-sa,518,San Fernando De Henares,Clece Seguridad SA.,Spain,994.6627,28550753,Security,1,2018
https://www.inc.com/profile/degidio-auto---societa-a-responsabilita-limitata,519,Fiano Romano,Degidio Auto - Societa' A Responsabilita' Limitata,Italy,994.3436,4601485,Retail,1,2018
https://www.inc.com/profile/bb-trans,520,Nieuwrode,B.B. Trans,Belgium,993.8824,2724314,Logistics & Transportation,1,2018
https://www.inc.com/profile/sanatorii-sakropol,521,Saki,Sanatorii Sakropol,Ukraine,993.4692,2960863,Health,1,2018
https://www.inc.com/profile/caffeina,522,Parma,Caffeina,Italy,992.1945,3765854,Advertising & Marketing,1,2018
https://www.inc.com/profile/pichler-veicoli-industriali-srl,523,Egna/Neumarkt,Pichler Veicoli Industriali SRL,Italy,992.1128,4671163,Manufacturing,1,2018
https://www.inc.com/profile/siempre-free-sl,524,Donostia/San Sebastian,Siempre Free SL,Spain,992.0942,3961692,Business Products & Services,2,2018
https://www.inc.com/profile/gm-consultant-conseil,525,Vitrolles,GM Consultant Conseil,France,987.9055,16609912,Insurance,2,2018
https://www.inc.com/profile/cube-comunicazione-srl,526,Bari,Cube Comunicazione S.R.L.,Italy,987.5325,2855980,Advertising & Marketing,1,2018
https://www.inc.com/profile/gaman-ehf,527,Hafnarfirdi,Gaman ehf.,Iceland,986.551,7579910,Travel & Hospitality,1,2018
https://www.inc.com/profile/showpad,528,Gent,Showpad,Belgium,986.412,11537695,Software,2,2018
https://www.inc.com/profile/szi-kompleks,529,Saint-Petersburg,Szi-Kompleks,Russian Federation,985.3728,5688862,Construction,1,2018
https://www.inc.com/profile/liability-limited-company-avrial,530,Zheleznodorozhnyi,Liability Limited Company Avrial,Russian Federation,982.6295,5957277,Construction,1,2018
https://www.inc.com/profile/gi-teh-proizvodnja-trgovina-in-zastopanje,531,Kamnik,GI-TEH proizvodnja trgovina in zastopanje,Slovenia,980.3856,3685973,Manufacturing,1,2018
https://www.inc.com/profile/vikon-spb,532,Krasnoe Selo,Vikon-Spb,Russian Federation,977.3887,8134683,Manufacturing,1,2018
https://www.inc.com/profile/cgp-entrepreneurs,533,Paris,CGP Entrepreneurs,France,975.8792,2555041,Business Products & Services,1,2018
https://www.inc.com/profile/jalt,534,Amsterdam,Jalt,Netherlands,974.9658,2582960,Advertising & Marketing,1,2018
https://www.inc.com/profile/ctid,535,Courcouronnes,Ctid,France,973.6434,6884792,Travel & Hospitality,1,2018
https://www.inc.com/profile/munus,536,Lednicke Rovne,Munus,Slovakia,971.9404,7928007,IT Services,2,2018
https://www.inc.com/profile/frontline-responses-finland-oy,537,Helsinki,Frontline Responses Finland Oy,Finland,970.7165,3437000,Security,1,2018
https://www.inc.com/profile/bonfiglioli-mechatronic-research-spa,538,Rovereto,Bonfiglioli Mechatronic Research S.P.A.,Italy,968.6783,14365045,Manufacturing,2,2018
https://www.inc.com/profile/dorozhno-stroitelnaya-kompaniya,539,Abakan,Dorozhno-Stroitelnaya Kompaniya,Russian Federation,967.321,2956031,Construction,1,2018
https://www.inc.com/profile/the-thinklab-media-sl,540,Madrid,The Thinklab Media SL,Spain,967.0509,2566172,Media,1,2018
https://www.inc.com/profile/sultat-hotell-aktiebolag,541,Sundbyberg,Sultat Hotell Aktiebolag,Sweden,965.7071,6433418,Real Estate,1,2018
https://www.inc.com/profile/rgf-srl,542,Napoli,RGF S.R.L.,Italy,965.3337,4405421,Retail,2,2018
https://www.inc.com/profile/in-deco-global-sl,543,La Vall d'uixo,In-Deco Global SL.,Spain,965.023,35476907,Engineering,1,2018
https://www.inc.com/profile/waaslandia-autobussen,544,Vrasene,Waaslandia Autobussen,Belgium,964.4793,9148518,Logistics & Transportation,1,2018
https://www.inc.com/profile/transcendent-group-norge-as,545,Oslo,Transcendent Group Norge AS,Norway,964.4091,2576945,Business Products & Services,1,2018
https://www.inc.com/profile/plataforma---investimentos-imobiliarios-lda,546,Lisbon,"Plataforma - Investimentos Imobiliarios, LDA",Portugal,963.5352,2395028,Real Estate,1,2018
https://www.inc.com/profile/pricetoroom-sociedad-de-responsabilidad-limitada,547,Valencia,Pricetoroom Sociedad De Responsabilidad Limitada,Spain,962.847,4202561,Travel & Hospitality,1,2018
https://www.inc.com/profile/defa-lan-srl,548,Pomigliano d'Arco,Defa LAN S.R.L.,Italy,961.6468,2173000,Retail,1,2018
https://www.inc.com/profile/qualysense,549,Glattbrugg,QualySense,Switzerland,961.0761,2155608,Engineering,1,2018
https://www.inc.com/profile/eurofiber,550,Zaventem,Eurofiber,Belgium,960.6054,26688905,Telecommunications,2,2018
https://www.inc.com/profile/alternativ-1-motorcyklar-i-kalmar-ab,551,Kalmar,Alternativ 1 Motorcyklar I Kalmar AB,Sweden,959.7398,3215685,Retail,1,2018
https://www.inc.com/profile/treidagroservis,552,Kursk,Treidagroservis,Russian Federation,958.8383,4026169,Agriculture & Natural Resources,1,2018
https://www.inc.com/profile/joint-stock-company-metaclay,553,Karachev,Joint Stock Company Metaclay,Russian Federation,958.4972,97030935,Manufacturing,2,2018
https://www.inc.com/profile/123formbuilder,554,Timisoara,123FormBuilder,Romania,957.6732,2299519,Software,1,2018
https://www.inc.com/profile/albergo-milano---srl,555,Modena,Albergo Milano - S.R.L.,Italy,955.6903,2341426,Travel & Hospitality,1,2018
https://www.inc.com/profile/marginalen-group-ab,556,Stockholm,Marginalen Group AB,Sweden,955.5791,25521264,Real Estate,1,2018
https://www.inc.com/profile/enett-international-uk-limited,557,London,Enett International (UK) Limited,United Kingdom,955.3767,10653247,Business Products & Services,1,2018
https://www.inc.com/profile/mpc-tosnenskiy,558,P. Telmana,MPC Tosnenskiy.,Russian Federation,950.4003,29814004,Food & Beverage,1,2018
https://www.inc.com/profile/profima-srl,559,Isola del Liri,Profima S.R.L.,Italy,949.3245,2620583,Business Products & Services,1,2018
https://www.inc.com/profile/varnaferry-ood,560,Varna,Varnaferry OOD,Bulgaria,948.511,5599007,Logistics & Transportation,1,2018
https://www.inc.com/profile/costa-calida-promotores-dos-sl,561,Murcia,Costa Calida Promotores Dos SL,Spain,946.2941,9559592,Construction,1,2018
